model,benchmark,prompt_id,config_A,config_B,exact_match,first_divergence_pos,token_mismatch_rate,edit_distance,correctness_flip
gemma-2-27b,piqa,1619,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1620,bs1,bs2,False,6,0.5,2,False
gemma-2-27b,piqa,1621,bs1,bs2,False,6,0.5,2,False
gemma-2-27b,piqa,1622,bs1,bs2,False,3,0.5,4,False
gemma-2-27b,piqa,1623,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1624,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1625,bs1,bs2,False,6,0.5,3,False
gemma-2-27b,piqa,1626,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1627,bs1,bs2,False,6,0.5,2,False
gemma-2-27b,piqa,1628,bs1,bs2,False,5,0.5,1,False
gemma-2-27b,piqa,1629,bs1,bs2,False,6,0.5,2,False
gemma-2-27b,piqa,1630,bs1,bs2,False,4,0.5,2,False
gemma-2-27b,piqa,1631,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1632,bs1,bs2,False,4,0.5,1,False
gemma-2-27b,piqa,1633,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1634,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1635,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1636,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1637,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1638,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1639,bs1,bs2,False,6,0.5,2,False
gemma-2-27b,piqa,1640,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1641,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1642,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1643,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1644,bs1,bs2,False,6,0.5,2,False
gemma-2-27b,piqa,1645,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1646,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1647,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1648,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1649,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1650,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1651,bs1,bs2,False,4,0.5,2,False
gemma-2-27b,piqa,1652,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1653,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1654,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1655,bs1,bs2,False,6,0.5,2,False
gemma-2-27b,piqa,1656,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1657,bs1,bs2,False,6,0.5,2,False
gemma-2-27b,piqa,1658,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1659,bs1,bs2,False,4,0.5,1,False
gemma-2-27b,piqa,1660,bs1,bs2,False,7,0.5,1,False
gemma-2-27b,piqa,1661,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1662,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1663,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1664,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1665,bs1,bs2,False,5,0.5,1,False
gemma-2-27b,piqa,1666,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1667,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1668,bs1,bs2,False,4,0.5,4,False
gemma-2-27b,piqa,1669,bs1,bs2,False,6,0.5,3,False
gemma-2-27b,piqa,1670,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1671,bs1,bs2,False,4,0.5,2,False
gemma-2-27b,piqa,1672,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1673,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1674,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1675,bs1,bs2,False,5,0.5,3,False
gemma-2-27b,piqa,1676,bs1,bs2,False,4,0.5,4,False
gemma-2-27b,piqa,1677,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1678,bs1,bs2,False,6,0.5,3,False
gemma-2-27b,piqa,1679,bs1,bs2,False,6,0.5,2,False
gemma-2-27b,piqa,1680,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1681,bs1,bs2,False,6,0.5,2,False
gemma-2-27b,piqa,1682,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1683,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1684,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1685,bs1,bs2,False,6,0.5,2,False
gemma-2-27b,piqa,1686,bs1,bs2,False,4,0.5,2,False
gemma-2-27b,piqa,1687,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1688,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1689,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1690,bs1,bs2,False,4,0.5,3,False
gemma-2-27b,piqa,1691,bs1,bs2,False,5,0.5,2,False
gemma-2-27b,piqa,1692,bs1,bs2,False,4,0.5,4,False
gemma-2-27b,piqa,1693,bs1,bs2,False,4,0.5,3,False
gemma-2-27b,piqa,1694,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1695,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1696,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1697,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1698,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1699,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1700,bs1,bs2,False,5,0.5,4,False
gemma-2-27b,piqa,1701,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1702,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1703,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1704,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1705,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1706,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1707,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1708,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1709,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1710,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1711,bs1,bs2,False,6,0.5,2,False
gemma-2-27b,piqa,1712,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1713,bs1,bs2,False,4,0.5,3,False
gemma-2-27b,piqa,1714,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1715,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1716,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1717,bs1,bs2,False,4,0.5,2,False
gemma-2-27b,piqa,1718,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1719,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1720,bs1,bs2,False,4,0.5,3,False
gemma-2-27b,piqa,1721,bs1,bs2,False,4,0.5,2,False
gemma-2-27b,piqa,1722,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1723,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1724,bs1,bs2,False,4,0.5,1,False
gemma-2-27b,piqa,1725,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1726,bs1,bs2,False,6,0.5,3,False
gemma-2-27b,piqa,1727,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1728,bs1,bs2,False,4,0.5,3,False
gemma-2-27b,piqa,1729,bs1,bs2,False,4,0.5,4,False
gemma-2-27b,piqa,1730,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1731,bs1,bs2,False,6,0.5,2,False
gemma-2-27b,piqa,1732,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1733,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1734,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1735,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1736,bs1,bs2,False,4,0.5,3,False
gemma-2-27b,piqa,1737,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1738,bs1,bs2,False,6,0.5,3,False
gemma-2-27b,piqa,1739,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1740,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1741,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1742,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1743,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1744,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1745,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1746,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1747,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1748,bs1,bs2,False,4,0.5,2,False
gemma-2-27b,piqa,1749,bs1,bs2,False,6,0.5,2,False
gemma-2-27b,piqa,1750,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1751,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1752,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1753,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1754,bs1,bs2,False,6,0.5,2,False
gemma-2-27b,piqa,1755,bs1,bs2,False,4,0.5,3,False
gemma-2-27b,piqa,1756,bs1,bs2,False,6,0.5,2,False
gemma-2-27b,piqa,1757,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1758,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1759,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1760,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1761,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1762,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1763,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1764,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1765,bs1,bs2,False,6,0.5,2,False
gemma-2-27b,piqa,1766,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1767,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1768,bs1,bs2,False,6,0.5,2,False
gemma-2-27b,piqa,1769,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1770,bs1,bs2,False,4,0.5,2,False
gemma-2-27b,piqa,1771,bs1,bs2,False,6,0.5,2,False
gemma-2-27b,piqa,1772,bs1,bs2,False,6,0.5,2,False
gemma-2-27b,piqa,1773,bs1,bs2,False,4,0.5,4,False
gemma-2-27b,piqa,1774,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1775,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1776,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1777,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1778,bs1,bs2,False,7,0.5,1,False
gemma-2-27b,piqa,1779,bs1,bs2,False,6,0.5,2,False
gemma-2-27b,piqa,1780,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1781,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1782,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1783,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1784,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1785,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1786,bs1,bs2,False,6,0.5,2,False
gemma-2-27b,piqa,1787,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1788,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1789,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1790,bs1,bs2,False,6,0.5,2,False
gemma-2-27b,piqa,1791,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1792,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1793,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1794,bs1,bs2,False,4,0.5,2,False
gemma-2-27b,piqa,1795,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1796,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1797,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1798,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1799,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1800,bs1,bs2,False,4,0.5,3,False
gemma-2-27b,piqa,1801,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1802,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1803,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1804,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1805,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1806,bs1,bs2,False,6,0.5,2,True
gemma-2-27b,piqa,1807,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1808,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1809,bs1,bs2,False,3,0.5,3,False
gemma-2-27b,piqa,1810,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1811,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1812,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1813,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1814,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1815,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1816,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1817,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1818,bs1,bs2,False,4,0.5,3,False
gemma-2-27b,piqa,1819,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1820,bs1,bs2,False,6,0.5,2,False
gemma-2-27b,piqa,1821,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1822,bs1,bs2,False,4,0.5,2,False
gemma-2-27b,piqa,1823,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1824,bs1,bs2,False,6,0.5,1,False
gemma-2-27b,piqa,1825,bs1,bs2,False,6,0.5,2,False
gemma-2-27b,piqa,1826,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1827,bs1,bs2,False,4,0.5,4,False
gemma-2-27b,piqa,1828,bs1,bs2,False,6,0.5,2,False
gemma-2-27b,piqa,1829,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1830,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1831,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1832,bs1,bs2,False,3,0.5,2,False
gemma-2-27b,piqa,1833,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1834,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1835,bs1,bs2,False,4,0.5,2,False
gemma-2-27b,piqa,1836,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,1837,bs1,bs2,True,-1,0.0,0,False
gemma-2-27b,piqa,0,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,1,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,2,bs1,bs4,False,6,0.5,2,False
gemma-2-27b,piqa,3,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,4,bs1,bs4,False,6,0.5,1,False
gemma-2-27b,piqa,5,bs1,bs4,False,6,0.5,2,False
gemma-2-27b,piqa,6,bs1,bs4,False,5,0.5,1,False
gemma-2-27b,piqa,7,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,8,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,9,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,10,bs1,bs4,False,6,0.5,2,False
gemma-2-27b,piqa,11,bs1,bs4,False,6,0.5,3,False
gemma-2-27b,piqa,12,bs1,bs4,False,6,0.5,1,False
gemma-2-27b,piqa,13,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,14,bs1,bs4,False,4,0.5,3,False
gemma-2-27b,piqa,15,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,16,bs1,bs4,False,6,0.5,2,False
gemma-2-27b,piqa,17,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,18,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,19,bs1,bs4,False,4,0.5,2,False
gemma-2-27b,piqa,20,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,21,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,22,bs1,bs4,False,5,0.5,1,False
gemma-2-27b,piqa,23,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,24,bs1,bs4,False,6,0.5,2,False
gemma-2-27b,piqa,25,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,26,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,27,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,28,bs1,bs4,False,4,0.5,2,False
gemma-2-27b,piqa,29,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,30,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,31,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,32,bs1,bs4,False,6,0.5,1,False
gemma-2-27b,piqa,33,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,34,bs1,bs4,False,6,0.5,1,False
gemma-2-27b,piqa,35,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,36,bs1,bs4,False,6,0.5,1,False
gemma-2-27b,piqa,37,bs1,bs4,False,6,0.5,2,False
gemma-2-27b,piqa,38,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,39,bs1,bs4,False,4,0.5,3,False
gemma-2-27b,piqa,40,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,41,bs1,bs4,False,4,0.5,3,False
gemma-2-27b,piqa,42,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,43,bs1,bs4,False,4,0.5,4,False
gemma-2-27b,piqa,44,bs1,bs4,False,6,0.5,2,False
gemma-2-27b,piqa,45,bs1,bs4,False,6,0.5,2,False
gemma-2-27b,piqa,46,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,47,bs1,bs4,False,6,0.5,1,False
gemma-2-27b,piqa,48,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,49,bs1,bs4,False,6,0.5,2,False
gemma-2-27b,piqa,50,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,51,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,52,bs1,bs4,False,4,0.5,3,False
gemma-2-27b,piqa,53,bs1,bs4,False,6,0.5,1,False
gemma-2-27b,piqa,54,bs1,bs4,False,6,0.5,2,False
gemma-2-27b,piqa,55,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,56,bs1,bs4,False,4,0.5,4,False
gemma-2-27b,piqa,57,bs1,bs4,False,6,0.5,2,False
gemma-2-27b,piqa,58,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,59,bs1,bs4,False,4,0.5,3,False
gemma-2-27b,piqa,60,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,61,bs1,bs4,False,4,0.5,2,False
gemma-2-27b,piqa,62,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,63,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,64,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,65,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,66,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,67,bs1,bs4,False,4,0.5,3,False
gemma-2-27b,piqa,68,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,69,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,70,bs1,bs4,False,6,0.5,1,False
gemma-2-27b,piqa,71,bs1,bs4,False,6,0.5,3,False
gemma-2-27b,piqa,72,bs1,bs4,False,6,0.5,1,False
gemma-2-27b,piqa,73,bs1,bs4,False,7,0.5,1,False
gemma-2-27b,piqa,74,bs1,bs4,False,6,0.5,1,False
gemma-2-27b,piqa,75,bs1,bs4,False,5,0.5,1,False
gemma-2-27b,piqa,76,bs1,bs4,False,6,0.5,2,False
gemma-2-27b,piqa,77,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,78,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,79,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,80,bs1,bs4,False,4,0.5,2,False
gemma-2-27b,piqa,81,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,82,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,83,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,84,bs1,bs4,False,6,0.5,1,False
gemma-2-27b,piqa,85,bs1,bs4,False,4,0.5,2,False
gemma-2-27b,piqa,86,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,87,bs1,bs4,False,6,0.5,1,False
gemma-2-27b,piqa,88,bs1,bs4,False,6,0.5,1,False
gemma-2-27b,piqa,89,bs1,bs4,False,6,0.5,1,False
gemma-2-27b,piqa,90,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,91,bs1,bs4,False,6,0.5,1,False
gemma-2-27b,piqa,92,bs1,bs4,False,6,0.5,1,False
gemma-2-27b,piqa,93,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,94,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,95,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,96,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,97,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,98,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,99,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,100,bs1,bs4,False,4,0.5,4,False
gemma-2-27b,piqa,101,bs1,bs4,False,3,0.5,4,False
gemma-2-27b,piqa,102,bs1,bs4,False,6,0.5,2,False
gemma-2-27b,piqa,103,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,104,bs1,bs4,False,6,0.5,1,False
gemma-2-27b,piqa,105,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,106,bs1,bs4,False,4,0.5,2,False
gemma-2-27b,piqa,107,bs1,bs4,False,4,0.5,2,False
gemma-2-27b,piqa,108,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,109,bs1,bs4,False,6,0.5,1,True
gemma-2-27b,piqa,110,bs1,bs4,False,7,0.5,1,False
gemma-2-27b,piqa,111,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,112,bs1,bs4,False,4,0.5,3,False
gemma-2-27b,piqa,113,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,114,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,115,bs1,bs4,False,6,0.5,1,False
gemma-2-27b,piqa,116,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,117,bs1,bs4,False,6,0.5,2,False
gemma-2-27b,piqa,118,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,119,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,120,bs1,bs4,False,6,0.5,2,False
gemma-2-27b,piqa,121,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,122,bs1,bs4,False,3,0.5,4,False
gemma-2-27b,piqa,123,bs1,bs4,False,6,0.5,2,False
gemma-2-27b,piqa,124,bs1,bs4,False,6,0.5,2,False
gemma-2-27b,piqa,125,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,126,bs1,bs4,False,5,0.5,1,False
gemma-2-27b,piqa,127,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,128,bs1,bs4,False,4,0.5,3,False
gemma-2-27b,piqa,129,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,130,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,131,bs1,bs4,False,6,0.5,1,False
gemma-2-27b,piqa,132,bs1,bs4,False,4,0.5,2,False
gemma-2-27b,piqa,133,bs1,bs4,False,6,0.5,1,False
gemma-2-27b,piqa,134,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,135,bs1,bs4,False,4,0.5,2,False
gemma-2-27b,piqa,136,bs1,bs4,False,6,0.5,1,False
gemma-2-27b,piqa,137,bs1,bs4,False,5,0.5,1,False
gemma-2-27b,piqa,138,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,139,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,140,bs1,bs4,False,6,0.5,2,False
gemma-2-27b,piqa,141,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,142,bs1,bs4,False,5,0.5,1,False
gemma-2-27b,piqa,143,bs1,bs4,False,6,0.5,2,False
gemma-2-27b,piqa,144,bs1,bs4,False,3,0.5,4,False
gemma-2-27b,piqa,145,bs1,bs4,False,6,0.5,3,False
gemma-2-27b,piqa,146,bs1,bs4,False,4,0.5,3,False
gemma-2-27b,piqa,147,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,148,bs1,bs4,False,4,0.5,2,False
gemma-2-27b,piqa,149,bs1,bs4,False,4,0.5,3,False
gemma-2-27b,piqa,150,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,151,bs1,bs4,False,6,0.5,3,False
gemma-2-27b,piqa,152,bs1,bs4,False,6,0.5,1,False
gemma-2-27b,piqa,153,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,154,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,155,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,156,bs1,bs4,False,6,0.5,1,False
gemma-2-27b,piqa,157,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,158,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,159,bs1,bs4,False,4,0.5,2,False
gemma-2-27b,piqa,160,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,161,bs1,bs4,False,6,0.5,1,False
gemma-2-27b,piqa,162,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,163,bs1,bs4,False,6,0.5,2,False
gemma-2-27b,piqa,164,bs1,bs4,False,6,0.5,2,False
gemma-2-27b,piqa,165,bs1,bs4,True,-1,0.0,0,False
gemma-2-27b,piqa,166,bs1,bs4,False,7,0.5,2,False
